Cycle num, CSR, Shear strain (%), Vert eff stress (atm), Vert eff stress ratio, ru
32.6762, -0.128601, -0.954946, 0.194177, 0.194152, 0.805848
32.6777, -0.129449, -0.961956, 0.195409, 0.195385, 0.804615
32.6792, -0.130299, -0.968965, 0.196645, 0.19662, 0.80338
32.6808, -0.131152, -0.975974, 0.197885, 0.19786, 0.80214
32.6823, -0.132008, -0.982984, 0.199128, 0.199103, 0.800897
32.6838, -0.132865, -0.989993, 0.200375, 0.20035, 0.79965
32.6854, -0.133725, -0.997002, 0.201626, 0.201601, 0.798399
32.6869, -0.134588, -1.00401, 0.20288, 0.202855, 0.797145
32.6885, -0.135453, -1.01102, 0.204138, 0.204113, 0.795887
32.69, -0.13632, -1.01803, 0.2054, 0.205374, 0.794626
32.6915, -0.13719, -1.02504, 0.206665, 0.206639, 0.793361
32.6931, -0.138062, -1.03205, 0.207933, 0.207908, 0.792092
32.6946, -0.138937, -1.03906, 0.209206, 0.20918, 0.79082
32.6962, -0.139814, -1.04607, 0.210481, 0.210456, 0.789544
32.6977, -0.140693, -1.05308, 0.211761, 0.211735, 0.788265
32.6992, -0.141574, -1.06009, 0.213044, 0.213018, 0.786982
32.7008, -0.142458, -1.0671, 0.21433, 0.214304, 0.785696
32.7023, -0.143344, -1.0741, 0.21562, 0.215594, 0.784406
32.7038, -0.144233, -1.08111, 0.216913, 0.216887, 0.783113
32.7054, -0.145124, -1.08812, 0.21821, 0.218184, 0.781816
32.7069, -0.146017, -1.09513, 0.21951, 0.219484, 0.780516
32.7085, -0.146912, -1.10214, 0.220814, 0.220788, 0.779212
32.71, -0.14781, -1.10915, 0.222121, 0.222095, 0.777905
32.7115, -0.14871, -1.11616, 0.223432, 0.223406, 0.776594
32.7131, -0.149612, -1.12317, 0.224746, 0.22472, 0.77528
32.7146, -0.150516, -1.13018, 0.226064, 0.226037, 0.773963
32.7162, -0.151423, -1.13719, 0.227385, 0.227358, 0.772642
32.7177, -0.152331, -1.1442, 0.228709, 0.228682, 0.771318
32.7192, -0.153242, -1.15121, 0.230037, 0.23001, 0.76999
32.7208, -0.154156, -1.15822, 0.231368, 0.231341, 0.768659
32.7223, -0.155071, -1.16523, 0.232702, 0.232675, 0.767325
32.7238, -0.155989, -1.17223, 0.23404, 0.234013, 0.765987
32.7254, -0.156909, -1.17924, 0.235381, 0.235354, 0.764646
32.7269, -0.157831, -1.18625, 0.236725, 0.236699, 0.763301
32.7285, -0.158755, -1.19326, 0.238073, 0.238046, 0.761954
32.73, -0.159681, -1.20027, 0.239424, 0.239397, 0.760603
32.7315, -0.160609, -1.20728, 0.240779, 0.240752, 0.759248
32.7331, -0.16154, -1.21429, 0.242136, 0.242109, 0.757891
32.7346, -0.162473, -1.2213, 0.243497, 0.24347, 0.75653
32.7362, -0.163408, -1.22831, 0.244862, 0.244834, 0.755166
32.7377, -0.164345, -1.23532, 0.246229, 0.246202, 0.753798
32.7392, -0.165284, -1.24233, 0.2476, 0.247572, 0.752428
32.7408, -0.166225, -1.24934, 0.248974, 0.248946, 0.751054
32.7423, -0.167168, -1.25635, 0.250351, 0.250324, 0.749676
32.7438, -0.168114, -1.26336, 0.251732, 0.251704, 0.748296
32.7454, -0.169061, -1.27036, 0.253115, 0.253088, 0.746912
32.7469, -0.17001, -1.27737, 0.254502, 0.254474, 0.745526
32.7485, -0.170962, -1.28438, 0.255892, 0.255865, 0.744135
32.75, -0.169951, -1.28775, 0.256895, 0.256895, 0.743105
32.751, -0.162995, -1.28074, 0.256837, 0.256839, 0.743161
32.7521, -0.155692, -1.27373, 0.256615, 0.256622, 0.743378
32.7531, -0.148184, -1.26672, 0.256185, 0.256196, 0.743804
32.7542, -0.140606, -1.25971, 0.2555, 0.255516, 0.744484
32.7552, -0.133079, -1.2527, 0.254519, 0.254542, 0.745458
32.7563, -0.125698, -1.24569, 0.253214, 0.253243, 0.746757
